TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.marketplace.vintage.Vintage,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,130,0.3,2,113,1602,168782,1716754742584,0.696078431372549,111111111111011111110000000111111111111111111111111111111111111011110001100000000000001111110000001111,0.8360655737704918,1111111111111111111111111111111111111111111111111000000001100,1.0,111111111111111111111111111111111111111111111111111111111111111111111111111,28,4,47,4,0.7368421052631579,1111011110000000000000111111111111011110001111111111111111111100111111111111,0.3602941176470588,0000000001010101010101001001001001001001011011011011010001111100000010010001001000000100101011011011011010000000100100110001100000000000,1.0,1111111111111111111111111111111111111111111111,0.6739130434782609,1000011111111111110110110111110011101000110011,0.8032786885245902,1111111111111111111111111111111111111111111110011000000001100
